granule,row,col,label,aoi_pos_frac,data_frac,tier,dist_km,grounded_frac,ice_condition,vel_m_yr,source,timestamp
025_048,32768,29696,crevasse,0.592438,1.0,core,0.0,1.0,grounded,162.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,32256,none,0.0,1.0,core,2.6,1.0,grounded,83.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,33280,none,0.0,1.0,core,5.7,1.0,grounded,59.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,32768,33792,none,0.0,1.0,core,8.1,1.0,grounded,49.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33280,28160,crevasse,0.998497,1.0,core,0.0,1.0,grounded,285.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33280,28672,crevasse,0.85981,1.0,core,0.0,1.0,grounded,255.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33280,29184,crevasse,0.432053,1.0,core,0.0,1.0,grounded,195.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33280,29696,crevasse,0.540501,1.0,core,0.0,1.0,grounded,188.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33280,32256,none,0.0,1.0,core,2.6,1.0,grounded,89.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33792,15360,crevasse,0.312477,1.0,core,0.0,1.0,grounded,98.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33792,28160,crevasse,0.987789,1.0,core,0.0,1.0,grounded,386.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33792,29184,crevasse,0.744717,1.0,core,0.0,1.0,grounded,238.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33792,32256,none,0.0,1.0,core,2.6,1.0,grounded,95.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,33792,32768,none,0.0,1.0,core,5.1,1.0,grounded,82.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,28160,crevasse,0.94062,1.0,core,0.0,0.938,grounded,405.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,29184,crevasse,0.950153,1.0,core,0.0,1.0,grounded,283.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,30208,crevasse,0.328617,1.0,core,0.0,1.0,grounded,182.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,31744,none,0.0,1.0,core,2.6,1.0,grounded,99.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,33280,none,0.0,1.0,core,8.1,1.0,grounded,68.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34304,33792,none,0.0,1.0,core,10.6,1.0,grounded,55.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,28672,crevasse,0.916843,1.0,core,0.0,1.0,grounded,328.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,29184,crevasse,0.724125,1.0,core,0.0,1.0,grounded,240.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,32256,none,0.0,1.0,core,5.1,1.0,grounded,79.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,32768,none,0.0,1.0,core,7.2,1.0,grounded,67.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,33280,none,0.0,1.0,core,9.2,1.0,grounded,56.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,34816,33792,none,0.0,1.0,core,11.4,1.0,grounded,48.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,28160,crevasse,0.461208,1.0,core,0.0,0.75,grounded,328.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,28672,crevasse,0.868351,1.0,core,0.0,1.0,grounded,273.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,29184,crevasse,0.456192,1.0,core,0.0,1.0,grounded,210.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,31232,none,0.0,1.0,core,2.6,1.0,grounded,86.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,31744,none,0.0,1.0,core,3.6,1.0,grounded,78.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,32256,none,0.0,1.0,core,5.7,1.0,grounded,71.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,32768,none,0.0,1.0,core,8.1,1.0,grounded,58.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,33280,none,0.0,1.0,core,10.6,1.0,grounded,44.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35328,33792,none,0.0,1.0,core,12.8,1.0,grounded,37.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,27648,crevasse,0.754326,1.0,core,0.0,0.875,grounded,213.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,28160,crevasse,0.829628,1.0,core,0.0,1.0,grounded,227.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,28672,crevasse,0.538689,1.0,core,0.0,1.0,grounded,232.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,30208,crevasse,0.275387,1.0,core,0.0,1.0,grounded,167.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,30720,crevasse,0.259285,1.0,core,0.0,1.0,grounded,120.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,31232,none,0.0,1.0,core,2.6,1.0,grounded,93.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,31744,none,0.0,1.0,core,5.1,1.0,grounded,84.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,32256,none,0.0,1.0,core,7.2,1.0,grounded,76.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,33280,none,0.0,1.0,core,11.4,1.0,grounded,42.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,35840,33792,none,0.0,1.0,core,13.8,1.0,grounded,38.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,27648,crevasse,0.670353,1.0,core,0.0,1.0,grounded,119.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,28672,crevasse,0.816647,1.0,core,0.0,1.0,grounded,136.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,29184,crevasse,0.638653,1.0,core,0.0,1.0,grounded,153.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,31232,none,0.0,1.0,core,2.6,1.0,grounded,104.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,31744,none,0.0,1.0,core,5.1,1.0,grounded,86.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,32768,none,0.0,1.0,core,10.2,1.0,grounded,54.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,33280,none,0.0,1.0,core,12.8,1.0,grounded,40.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36352,33792,none,0.0,1.0,core,14.9,1.0,grounded,36.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,27648,crevasse,0.623459,1.0,core,0.0,0.812,grounded,152.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,28160,crevasse,0.918396,1.0,core,0.0,1.0,grounded,126.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,28672,crevasse,0.576191,1.0,core,0.0,1.0,grounded,111.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,29184,crevasse,0.29874,1.0,core,0.0,1.0,grounded,102.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,31232,none,0.0,1.0,core,2.6,1.0,grounded,86.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,32256,none,0.0,1.0,core,7.7,1.0,grounded,71.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,33280,none,0.0,1.0,core,12.8,1.0,grounded,36.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,36864,33792,none,0.0,1.0,core,15.4,1.0,grounded,32.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,28160,crevasse,0.75539,1.0,core,0.0,1.0,grounded,189.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,29184,crevasse,0.262104,1.0,core,0.0,1.0,grounded,128.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,30720,none,0.0,1.0,core,2.6,1.0,grounded,65.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,31232,none,0.0,1.0,core,3.6,1.0,grounded,49.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,31744,none,0.0,1.0,core,5.7,1.0,grounded,53.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,33280,none,0.0,1.0,core,13.1,1.0,grounded,39.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37376,33792,none,0.0,1.0,core,15.6,1.0,grounded,31.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,12288,none,0.0,1.0,core,23.6,0.625,grounded,118.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,28160,crevasse,0.558613,1.0,core,0.0,0.562,grounded,216.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,28672,crevasse,0.473034,1.0,core,0.0,1.0,grounded,184.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,31232,none,0.0,1.0,core,5.1,1.0,grounded,48.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,31744,none,0.0,1.0,core,7.2,1.0,grounded,46.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,37888,33792,none,0.0,1.0,core,16.2,1.0,grounded,21.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38400,28160,crevasse,0.567944,1.0,core,0.0,0.875,grounded,152.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38400,30208,none,0.0,1.0,core,2.6,1.0,grounded,65.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38400,31744,none,0.0,1.0,core,8.1,1.0,grounded,39.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38400,33280,none,0.0,1.0,core,14.9,1.0,grounded,18.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38912,27648,crevasse,0.549595,1.0,core,0.0,0.938,grounded,130.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38912,29184,none,0.0,1.0,core,2.6,1.0,grounded,51.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38912,29696,none,0.0,1.0,core,2.6,1.0,grounded,47.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38912,30720,none,0.0,1.0,core,5.7,1.0,grounded,39.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,38912,32256,none,0.0,1.0,core,11.4,1.0,grounded,24.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,27648,crevasse,0.715225,1.0,core,0.0,1.0,grounded,107.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,28160,crevasse,0.45647,1.0,core,0.0,1.0,grounded,79.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,29184,none,0.0,1.0,core,2.6,1.0,grounded,41.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,30720,none,0.0,1.0,core,7.2,1.0,grounded,28.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,32256,none,0.0,1.0,core,12.8,1.0,grounded,15.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39424,32768,none,0.0,1.0,core,14.9,1.0,grounded,15.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39936,27136,crevasse,0.401451,1.0,core,0.0,0.562,grounded,84.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39936,27648,crevasse,0.563213,1.0,core,0.0,1.0,grounded,71.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39936,29696,none,0.0,1.0,core,2.6,1.0,grounded,26.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,39936,30208,none,0.0,1.0,core,5.1,1.0,grounded,21.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,40448,27136,crevasse,0.507504,1.0,core,0.0,1.0,grounded,82.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,40448,27648,crevasse,0.408569,1.0,core,0.0,1.0,grounded,58.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,40448,29696,none,0.0,1.0,core,2.6,1.0,grounded,19.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,40960,27136,crevasse,0.71109,1.0,core,0.0,1.0,grounded,94.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,40960,27648,crevasse,0.476978,1.0,core,0.0,1.0,grounded,60.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41472,27136,crevasse,0.819336,1.0,core,0.0,1.0,grounded,127.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41472,27648,crevasse,0.53418,1.0,core,0.0,1.0,grounded,79.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41472,32256,none,0.0,1.0,core,16.2,1.0,grounded,15.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,26624,crevasse,0.694202,1.0,core,0.0,0.875,grounded,337.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,27136,crevasse,0.440197,1.0,core,0.0,1.0,grounded,155.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,28672,none,0.0,1.0,core,2.6,1.0,grounded,43.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,29184,none,0.0,1.0,core,3.6,1.0,grounded,30.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,29696,none,0.0,1.0,core,5.7,1.0,grounded,23.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,32768,none,0.0,1.0,core,19.5,1.0,grounded,34.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,41984,33280,none,0.0,1.0,core,21.9,1.0,grounded,39.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,27136,none,0.0,1.0,core,2.6,1.0,grounded,212.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,28160,none,0.0,1.0,core,2.6,1.0,grounded,56.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,28672,none,0.0,1.0,core,3.6,1.0,grounded,42.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,30208,none,0.0,1.0,core,9.2,1.0,grounded,19.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,30720,none,0.0,1.0,core,11.4,1.0,grounded,15.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,42496,33280,none,0.0,1.0,core,22.9,1.0,grounded,41.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,25600,none,0.0,1.0,core,2.6,0.688,grounded,847.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,26112,none,0.0,1.0,core,2.6,1.0,grounded,774.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,26624,none,0.0,1.0,core,2.6,1.0,grounded,636.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,27136,none,0.0,1.0,core,3.6,1.0,grounded,351.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,27648,none,0.0,1.0,core,5.1,1.0,grounded,163.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,28160,none,0.0,1.0,core,5.1,1.0,grounded,84.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,29184,none,0.0,1.0,core,7.2,1.0,grounded,33.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,29696,none,0.0,1.0,core,9.2,1.0,grounded,26.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,31232,none,0.0,1.0,core,14.9,1.0,grounded,23.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,31744,none,0.0,1.0,core,17.2,1.0,grounded,35.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,32768,none,0.0,1.0,core,21.9,1.0,grounded,46.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,33280,none,0.0,1.0,core,24.2,1.0,grounded,35.2,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43008,33792,none,0.0,1.0,core,26.4,1.0,grounded,25.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,24576,none,0.0,1.0,core,2.6,1.0,grounded,255.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,25088,none,0.0,1.0,core,2.6,1.0,grounded,786.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,25600,none,0.0,1.0,core,3.6,1.0,grounded,883.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,26112,none,0.0,1.0,core,5.1,1.0,grounded,823.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,26624,none,0.0,1.0,core,5.1,1.0,grounded,743.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,27136,none,0.0,1.0,core,5.7,1.0,grounded,533.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,28160,none,0.0,1.0,core,7.7,1.0,grounded,175.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,28672,none,0.0,1.0,core,8.1,1.0,grounded,83.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,29184,none,0.0,1.0,core,9.2,1.0,grounded,54.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,31232,none,0.0,1.0,core,16.4,1.0,grounded,37.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,31744,none,0.0,1.0,core,18.5,1.0,grounded,45.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,32256,none,0.0,1.0,core,20.6,1.0,grounded,65.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,32768,none,0.0,1.0,core,22.9,1.0,grounded,41.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,43520,33792,none,0.0,1.0,core,27.6,1.0,grounded,28.7,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,23552,none,0.0,1.0,core,2.6,1.0,grounded,20.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,24576,none,0.0,1.0,core,3.6,1.0,grounded,41.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,25088,none,0.0,1.0,core,5.1,1.0,grounded,371.5,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,25600,none,0.0,1.0,core,5.7,1.0,grounded,796.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,26112,none,0.0,1.0,core,7.2,1.0,grounded,851.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,26624,none,0.0,1.0,core,7.7,1.0,grounded,801.3,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,27136,none,0.0,1.0,core,8.1,1.0,grounded,687.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,27648,none,0.0,1.0,core,9.2,1.0,grounded,505.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,28672,none,0.0,1.0,core,10.6,1.0,grounded,171.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,29184,none,0.0,1.0,core,11.4,1.0,grounded,123.4,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,29696,none,0.0,1.0,core,12.8,1.0,grounded,108.8,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,30208,none,0.0,1.0,core,14.5,1.0,grounded,89.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,31232,none,0.0,1.0,core,18.1,1.0,grounded,79.9,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,32256,none,0.0,1.0,core,22.0,1.0,grounded,88.0,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,32768,none,0.0,1.0,core,24.2,1.0,grounded,51.6,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,33280,none,0.0,1.0,core,26.4,1.0,grounded,28.1,alphaearth,2026-09-08T17:04:05.861996+00:00
025_048,44032,33792,none,0.0,1.0,core,28.6,1.0,grounded,33.2,alphaearth,2026-09-08T17:04:05.861996+00:00
